datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
1/1/2022 5:00,1/1/2022 0:00,1,PJM,,,ZONE,,18.908333,18.91745,0.000301,0.008815,21.02,20.909171,-0.022097,-0.088732
1/1/2022 6:00,1/1/2022 1:00,1,PJM,,,ZONE,,18.158333,18.166579,0,0.008246,18.43,18.334949,0.006714,-0.101765
1/1/2022 7:00,1/1/2022 2:00,1,PJM,,,ZONE,,18.503333,18.512924,0.00031,0.009281,18.11,18.009775,0.001739,-0.101964
1/1/2022 8:00,1/1/2022 3:00,1,PJM,,,ZONE,,18.380833,18.395065,0.001439,0.012792,18.15,18.039875,-0.002451,-0.107674
1/1/2022 9:00,1/1/2022 4:00,1,PJM,,,ZONE,,18.113333,18.124194,-0.000011,0.010872,17.7,17.602965,0.006932,-0.103967
1/1/2022 10:00,1/1/2022 5:00,1,PJM,,,ZONE,,17.285833,17.295128,0,0.009295,17.67,17.57827,0.014886,-0.106616
1/1/2022 11:00,1/1/2022 6:00,1,PJM,,,ZONE,,17.2125,17.221007,0,0.008507,17.72,17.640954,0.010738,-0.089784
1/1/2022 12:00,1/1/2022 7:00,1,PJM,,,ZONE,,16.430833,16.439753,0,0.00892,18.24,18.169792,0.009925,-0.080133
1/1/2022 13:00,1/1/2022 8:00,1,PJM,,,ZONE,,17.3125,17.320117,0.000032,0.007585,20.03,19.953529,-0.003523,-0.072948
1/1/2022 14:00,1/1/2022 9:00,1,PJM,,,ZONE,,17.449167,17.456171,-0.000056,0.00706,21.78,21.687622,-0.016939,-0.075439
1/1/2022 15:00,1/1/2022 10:00,1,PJM,,,ZONE,,23.198333,23.20986,0.000775,0.010751,25.95,25.897889,0.05315,-0.105261
1/1/2022 16:00,1/1/2022 11:00,1,PJM,,,ZONE,,24.78,24.792076,0.000489,0.011587,26.3,26.25545,0.058516,-0.103066
1/1/2022 17:00,1/1/2022 12:00,1,PJM,,,ZONE,,24.640833,24.653815,0.001123,0.011859,26.02,25.978376,0.049647,-0.091271
1/1/2022 18:00,1/1/2022 13:00,1,PJM,,,ZONE,,23.8775,23.890396,0.000984,0.011912,25.73,25.675918,0.049634,-0.103716
1/1/2022 19:00,1/1/2022 14:00,1,PJM,,,ZONE,,23.515833,23.526734,0.000919,0.009982,25.21,25.162776,0.055112,-0.102336
1/1/2022 20:00,1/1/2022 15:00,1,PJM,,,ZONE,,23.004167,23.016906,0.000913,0.011827,24.04,23.984277,0.022729,-0.078452
1/1/2022 21:00,1/1/2022 16:00,1,PJM,,,ZONE,,24.935833,24.950847,0.001221,0.013793,25.9,25.926787,0.074441,-0.047654
1/1/2022 22:00,1/1/2022 17:00,1,PJM,,,ZONE,,25.800833,25.81323,0.001274,0.011123,28.7,28.766759,0.079364,-0.012605
1/1/2022 23:00,1/1/2022 18:00,1,PJM,,,ZONE,,25.036667,25.05565,0.006527,0.012456,27.93,27.953806,0.074083,-0.050277
1/2/2022 0:00,1/1/2022 19:00,1,PJM,,,ZONE,,22.9575,22.978012,0.010032,0.01048,26.49,26.484094,0.063602,-0.069508
1/2/2022 1:00,1/1/2022 20:00,1,PJM,,,ZONE,,23.195,23.215084,0.010283,0.009801,26.7,26.692098,0.064668,-0.07257
1/2/2022 2:00,1/1/2022 21:00,1,PJM,,,ZONE,,24.0025,24.002912,-0.011413,0.011825,26.43,26.404206,0.051061,-0.076855
1/2/2022 3:00,1/1/2022 22:00,1,PJM,,,ZONE,,21.994167,22.004581,0.001146,0.009268,24.39,24.386878,0.045629,-0.048751
1/2/2022 4:00,1/1/2022 23:00,1,PJM,,,ZONE,,19.685,19.624921,-0.069904,0.009825,21.89,21.882081,0.029809,-0.037728
1/2/2022 5:00,1/2/2022 0:00,1,PJM,,,ZONE,,19.385,19.330877,-0.061566,0.007444,21.93,21.941878,0.03874,-0.026862
1/2/2022 6:00,1/2/2022 1:00,1,PJM,,,ZONE,,20.020833,20.034686,0.005353,0.0085,20.72,20.76317,0.057511,-0.014341
1/2/2022 7:00,1/2/2022 2:00,1,PJM,,,ZONE,,20.160833,20.171908,0.001215,0.00986,20.62,20.659277,0.058065,-0.018788
1/2/2022 8:00,1/2/2022 3:00,1,PJM,,,ZONE,,19.806667,19.818027,0.00152,0.009841,20.54,20.566027,0.061413,-0.035386
1/2/2022 9:00,1/2/2022 4:00,1,PJM,,,ZONE,,21.978333,21.990976,0.001886,0.010756,20.29,20.319834,0.063767,-0.033933
1/2/2022 10:00,1/2/2022 5:00,1,PJM,,,ZONE,,18.870833,18.879866,0.000028,0.009004,20.83,20.866051,0.06566,-0.029609
1/2/2022 11:00,1/2/2022 6:00,1,PJM,,,ZONE,,20.445833,20.453948,0.000268,0.007847,21.24,21.232885,0.013428,-0.020543
1/2/2022 12:00,1/2/2022 7:00,1,PJM,,,ZONE,,20.699167,20.708515,0.000235,0.009114,22.18,22.21391,0.049918,-0.016008
1/2/2022 13:00,1/2/2022 8:00,1,PJM,,,ZONE,,23.4625,23.471835,0.000223,0.009112,24.11,24.160254,0.054835,-0.004581
1/2/2022 14:00,1/2/2022 9:00,1,PJM,,,ZONE,,23.093333,23.106142,0.003175,0.009634,26.71,26.727972,0.039267,-0.021295
1/2/2022 15:00,1/2/2022 10:00,1,PJM,,,ZONE,,25.800833,25.813293,0.001187,0.011273,27.12,27.162577,0.030745,0.011832
1/2/2022 16:00,1/2/2022 11:00,1,PJM,,,ZONE,,32.855,32.864773,-0.002217,0.01199,27.43,27.467615,0.023914,0.013701
1/2/2022 17:00,1/2/2022 12:00,1,PJM,,,ZONE,,33.585833,33.563228,-0.034555,0.01195,27.3,27.361382,0.031381,0.030001
1/2/2022 18:00,1/2/2022 13:00,1,PJM,,,ZONE,,31.8375,31.853357,0.004069,0.011788,27.13,27.176848,0.019279,0.027569
1/2/2022 19:00,1/2/2022 14:00,1,PJM,,,ZONE,,27.858333,27.871212,0.00148,0.011398,27.03,27.082617,0.026535,0.026082
1/2/2022 20:00,1/2/2022 15:00,1,PJM,,,ZONE,,28.456667,28.471418,0.004403,0.010348,27.24,27.302328,0.033536,0.028792
1/2/2022 21:00,1/2/2022 16:00,1,PJM,,,ZONE,,31.800833,31.810523,-0.000599,0.010289,30.55,30.602067,0.033154,0.018913
1/2/2022 22:00,1/2/2022 17:00,1,PJM,,,ZONE,,48.4825,48.514645,0.010421,0.021724,39.06,39.14164,0.058828,0.022812
1/2/2022 23:00,1/2/2022 18:00,1,PJM,,,ZONE,,33.496667,33.512463,0.000335,0.015462,37.66,37.73806,0.057868,0.020192
1/3/2022 0:00,1/2/2022 19:00,1,PJM,,,ZONE,,35.939167,35.95604,0.000637,0.016237,37.54,37.561091,0.030936,-0.009845
1/3/2022 1:00,1/2/2022 20:00,1,PJM,,,ZONE,,31.694167,31.709306,0.001605,0.013535,37.2,37.210102,0.039339,-0.029237
1/3/2022 2:00,1/2/2022 21:00,1,PJM,,,ZONE,,29.656667,29.674373,0.001807,0.015899,36.96,36.891142,-0.022124,-0.046734
1/3/2022 3:00,1/2/2022 22:00,1,PJM,,,ZONE,,29.466667,29.483953,0.001771,0.015515,36.49,36.518688,0.030884,-0.002196
1/3/2022 4:00,1/2/2022 23:00,1,PJM,,,ZONE,,27.233333,27.246721,0.00058,0.012808,29.76,29.77909,0.006052,0.013038
1/3/2022 5:00,1/3/2022 0:00,1,PJM,,,ZONE,,25.241667,25.254878,0.000651,0.012561,29.15,28.997928,-0.125861,-0.026211
1/3/2022 6:00,1/3/2022 1:00,1,PJM,,,ZONE,,24.889167,24.902096,0.000676,0.012254,28.73,28.54448,-0.106541,-0.078979
1/3/2022 7:00,1/3/2022 2:00,1,PJM,,,ZONE,,23.875,23.8876,0.000562,0.012038,28.47,28.265085,-0.110741,-0.094174
1/3/2022 8:00,1/3/2022 3:00,1,PJM,,,ZONE,,24.0025,24.015297,0.000645,0.012152,28.98,28.750073,-0.120694,-0.109233
1/3/2022 9:00,1/3/2022 4:00,1,PJM,,,ZONE,,25.339167,25.353535,0.000594,0.013775,30.06,29.791119,-0.127899,-0.140982
1/3/2022 10:00,1/3/2022 5:00,1,PJM,,,ZONE,,28.449167,28.464942,0.00127,0.014506,34.3,34.013536,-0.140918,-0.145546
1/3/2022 11:00,1/3/2022 6:00,1,PJM,,,ZONE,,34.729167,34.768162,0.020772,0.018223,41.78,41.340508,-0.212284,-0.227208
1/3/2022 12:00,1/3/2022 7:00,1,PJM,,,ZONE,,40.636667,40.686025,0.028472,0.020886,49.44,49.10068,-0.157037,-0.182283
1/3/2022 13:00,1/3/2022 8:00,1,PJM,,,ZONE,,41.949167,41.976323,0.006646,0.02051,47.41,47.132449,-0.120453,-0.157098
1/3/2022 14:00,1/3/2022 9:00,1,PJM,,,ZONE,,45.8625,45.885962,-0.00026,0.023722,45.92,45.575348,-0.127502,-0.21715
1/3/2022 15:00,1/3/2022 10:00,1,PJM,,,ZONE,,47.415,47.442417,0.000568,0.026849,45.89,45.613564,-0.070002,-0.206434
1/3/2022 16:00,1/3/2022 11:00,1,PJM,,,ZONE,,57.973333,58.009279,0,0.035946,46.21,45.883695,-0.122855,-0.20345
1/3/2022 17:00,1/3/2022 12:00,1,PJM,,,ZONE,,64.7375,64.775626,0,0.038126,41.71,41.397248,-0.168598,-0.144154
1/3/2022 18:00,1/3/2022 13:00,1,PJM,,,ZONE,,40.3875,40.412314,0,0.024814,39.79,39.580929,-0.054799,-0.154272
1/3/2022 19:00,1/3/2022 14:00,1,PJM,,,ZONE,,37.820833,37.846799,0,0.025966,36.53,36.381909,-0.002412,-0.145679
1/3/2022 20:00,1/3/2022 15:00,1,PJM,,,ZONE,,39.600833,39.59159,-0.034182,0.024939,36.11,36.220087,0.246048,-0.135961
1/3/2022 21:00,1/3/2022 16:00,1,PJM,,,ZONE,,40.163333,40.152459,-0.037373,0.026498,46.19,46.503185,0.504938,-0.191753
1/3/2022 22:00,1/3/2022 17:00,1,PJM,,,ZONE,,70.735833,70.614888,-0.158336,0.037391,66.3,67.290551,1.170081,-0.17953
1/3/2022 23:00,1/3/2022 18:00,1,PJM,,,ZONE,,53.386667,53.258314,-0.158774,0.030422,54.44,55.67877,1.475303,-0.236533
1/4/2022 0:00,1/3/2022 19:00,1,PJM,,,ZONE,,50.585,50.516304,-0.100279,0.031583,50,50.606688,0.858819,-0.252131
1/4/2022 1:00,1/3/2022 20:00,1,PJM,,,ZONE,,56.305,56.174556,-0.166358,0.035913,45.46,45.826947,0.602735,-0.235788
1/4/2022 2:00,1/3/2022 21:00,1,PJM,,,ZONE,,56.448333,56.320684,-0.162725,0.035076,45.6,45.871623,0.536467,-0.264844
1/4/2022 3:00,1/3/2022 22:00,1,PJM,,,ZONE,,41.595,41.521488,-0.099319,0.025807,41.46,41.541981,0.377604,-0.295623
1/4/2022 4:00,1/3/2022 23:00,1,PJM,,,ZONE,,37.026667,36.973694,-0.075585,0.022612,35.67,35.856649,0.387962,-0.201313
1/4/2022 5:00,1/4/2022 0:00,1,PJM,,,ZONE,,45.740833,45.841856,0.06804,0.032984,42.38,41.868905,-0.345751,-0.165344
1/4/2022 6:00,1/4/2022 1:00,1,PJM,,,ZONE,,57.926667,58.095975,0.127559,0.041749,42.3,41.527164,-0.593796,-0.17904
1/4/2022 7:00,1/4/2022 2:00,1,PJM,,,ZONE,,49.653333,49.656353,-0.030783,0.033802,41.43,40.637499,-0.631452,-0.161049
1/4/2022 8:00,1/4/2022 3:00,1,PJM,,,ZONE,,50.8075,50.825794,-0.0154,0.033694,40.99,40.141983,-0.69584,-0.152177
1/4/2022 9:00,1/4/2022 4:00,1,PJM,,,ZONE,,59.245833,59.29056,0.003834,0.040894,44.77,43.802143,-0.847261,-0.120596
1/4/2022 10:00,1/4/2022 5:00,1,PJM,,,ZONE,,49.4275,49.382435,-0.080252,0.035188,47.75,46.697422,-0.95022,-0.102358
1/4/2022 11:00,1/4/2022 6:00,1,PJM,,,ZONE,,50.124167,50.111045,-0.04303,0.029908,62.36,61.356539,-0.959338,-0.044123
1/4/2022 12:00,1/4/2022 7:00,1,PJM,,,ZONE,,56.888333,56.910264,-0.010904,0.032834,81.7,81.31917,-0.429165,0.048335
1/4/2022 13:00,1/4/2022 8:00,1,PJM,,,ZONE,,64.416667,64.358344,-0.094389,0.036066,56.76,56.688406,-0.056969,-0.014625
1/4/2022 14:00,1/4/2022 9:00,1,PJM,,,ZONE,,39.150833,39.15583,-0.021569,0.026565,42.44,42.386863,-0.034025,-0.019112
1/4/2022 15:00,1/4/2022 10:00,1,PJM,,,ZONE,,49.4175,49.318547,-0.127746,0.028793,45.91,46.147691,0.192919,0.044772
1/4/2022 16:00,1/4/2022 11:00,1,PJM,,,ZONE,,45.051667,44.931258,-0.145578,0.025169,43.06,43.393355,0.303987,0.029368
1/4/2022 17:00,1/4/2022 12:00,1,PJM,,,ZONE,,44.793333,44.705308,-0.116432,0.028406,41.38,41.846629,0.457587,0.009042
1/4/2022 18:00,1/4/2022 13:00,1,PJM,,,ZONE,,42.236667,42.166104,-0.099228,0.028665,41.22,41.655315,0.41602,0.019295
1/4/2022 19:00,1/4/2022 14:00,1,PJM,,,ZONE,,38.350833,38.274462,-0.102981,0.026609,40.52,40.92408,0.397349,0.006731
1/4/2022 20:00,1/4/2022 15:00,1,PJM,,,ZONE,,36.7425,36.73861,-0.0304,0.02651,40.38,40.76149,0.322369,0.059121
1/4/2022 21:00,1/4/2022 16:00,1,PJM,,,ZONE,,39.5875,39.70547,0.087972,0.029998,42.25,42.480505,0.090773,0.139732
1/4/2022 22:00,1/4/2022 17:00,1,PJM,,,ZONE,,51.386667,51.466862,0.050255,0.029941,52.43,52.76485,0.080136,0.254714
1/4/2022 23:00,1/4/2022 18:00,1,PJM,,,ZONE,,48.744167,48.768342,-0.007011,0.031186,50.25,50.525413,0.067743,0.20767
1/5/2022 0:00,1/4/2022 19:00,1,PJM,,,ZONE,,47.709167,47.757609,0.014139,0.034303,49.79,49.535465,-0.451068,0.196533
1/5/2022 1:00,1/4/2022 20:00,1,PJM,,,ZONE,,41.248333,41.248568,-0.028246,0.02848,46.75,46.831135,-0.08602,0.167155
1/5/2022 2:00,1/4/2022 21:00,1,PJM,,,ZONE,,41.341667,41.264943,-0.102793,0.026069,44.57,44.77261,0.086387,0.116223
1/5/2022 3:00,1/4/2022 22:00,1,PJM,,,ZONE,,40.3175,40.306869,-0.035879,0.025248,41.9,41.871652,-0.15228,0.123932
1/5/2022 4:00,1/4/2022 23:00,1,PJM,,,ZONE,,39.3075,39.227915,-0.106844,0.027259,39.54,39.465281,-0.128015,0.053296
1/5/2022 5:00,1/5/2022 0:00,1,PJM,,,ZONE,,53.243333,53.12109,-0.163046,0.040802,46.15,46.152608,-0.17255,0.175158
1/5/2022 6:00,1/5/2022 1:00,1,PJM,,,ZONE,,39.226667,39.27821,0.024274,0.027269,44.09,43.927442,-0.280189,0.117631
1/5/2022 7:00,1/5/2022 2:00,1,PJM,,,ZONE,,48.208333,48.223455,-0.017708,0.032829,42.62,42.45327,-0.263265,0.096535
1/5/2022 8:00,1/5/2022 3:00,1,PJM,,,ZONE,,49.315833,49.448155,0.093616,0.038706,40.65,40.418679,-0.32903,0.097709
1/5/2022 9:00,1/5/2022 4:00,1,PJM,,,ZONE,,43.868333,43.997437,0.095824,0.03328,42.16,41.89156,-0.372644,0.104204
1/5/2022 10:00,1/5/2022 5:00,1,PJM,,,ZONE,,47.420833,47.572572,0.117464,0.034274,45.48,45.191305,-0.456981,0.168286
1/5/2022 11:00,1/5/2022 6:00,1,PJM,,,ZONE,,52.783333,52.934973,0.118365,0.033274,52.76,52.972774,0.005387,0.207387
1/5/2022 12:00,1/5/2022 7:00,1,PJM,,,ZONE,,63.791667,63.794935,-0.031761,0.03503,57.6,58.195369,0.373616,0.221753
1/5/2022 13:00,1/5/2022 8:00,1,PJM,,,ZONE,,62.360833,62.386252,-0.011475,0.036893,53.43,53.90538,0.187806,0.287574
1/5/2022 14:00,1/5/2022 9:00,1,PJM,,,ZONE,,59.451667,59.450517,-0.037738,0.036589,48.95,49.690314,0.483291,0.257023
1/5/2022 15:00,1/5/2022 10:00,1,PJM,,,ZONE,,43.736667,43.769157,0.006712,0.025778,41.44,42.344556,0.541663,0.362893
1/5/2022 16:00,1/5/2022 11:00,1,PJM,,,ZONE,,37.9325,37.961201,0.005518,0.023183,40.27,41.120611,0.4999,0.350711
1/5/2022 17:00,1/5/2022 12:00,1,PJM,,,ZONE,,47.033333,47.068913,0.009762,0.025818,39.4,40.153725,0.394784,0.358941
1/5/2022 18:00,1/5/2022 13:00,1,PJM,,,ZONE,,45.938333,45.981133,0.01756,0.025239,38.76,39.335933,0.230482,0.345451
1/5/2022 19:00,1/5/2022 14:00,1,PJM,,,ZONE,,38.458333,38.50303,0.020403,0.024294,38.72,39.281623,0.212854,0.348769
1/5/2022 20:00,1/5/2022 15:00,1,PJM,,,ZONE,,40.575,40.629266,0.025905,0.028362,38.66,39.212184,0.217258,0.334926
1/5/2022 21:00,1/5/2022 16:00,1,PJM,,,ZONE,,40.945833,41.021258,0.048549,0.026876,39.89,40.441005,0.238835,0.31217
1/5/2022 22:00,1/5/2022 17:00,1,PJM,,,ZONE,,98.6725,98.818376,0.09395,0.051925,50.68,51.384733,0.351273,0.35346
1/5/2022 23:00,1/5/2022 18:00,1,PJM,,,ZONE,,64.580833,64.707204,0.095776,0.030595,46.16,46.778804,0.29669,0.322114
1/6/2022 0:00,1/5/2022 19:00,1,PJM,,,ZONE,,51.896667,51.977979,0.051988,0.029324,42.16,42.721051,0.310822,0.250229
1/6/2022 1:00,1/5/2022 20:00,1,PJM,,,ZONE,,39.375,39.431565,0.034941,0.021624,40.28,40.745017,0.236774,0.228243
1/6/2022 2:00,1/5/2022 21:00,1,PJM,,,ZONE,,36.615833,36.684121,0.048824,0.019463,39.6,40.061623,0.216135,0.245488
1/6/2022 3:00,1/5/2022 22:00,1,PJM,,,ZONE,,35.094167,35.142415,0.031344,0.016904,38.32,38.772779,0.214276,0.238503
1/6/2022 4:00,1/5/2022 23:00,1,PJM,,,ZONE,,32.79,32.835308,0.027691,0.017617,35.26,35.673163,0.172422,0.240741
1/6/2022 5:00,1/6/2022 0:00,1,PJM,,,ZONE,,32.4225,32.462486,0.022446,0.01754,37.31,37.659291,0.065915,0.283376
1/6/2022 6:00,1/6/2022 1:00,1,PJM,,,ZONE,,32.811667,32.849507,0.018661,0.019179,35.74,36.011375,0.004095,0.26728
1/6/2022 7:00,1/6/2022 2:00,1,PJM,,,ZONE,,32.0925,32.149701,0.037524,0.019677,35.08,35.277449,-0.05453,0.251979
1/6/2022 8:00,1/6/2022 3:00,1,PJM,,,ZONE,,32.190833,32.258936,0.047072,0.021031,36.23,36.444408,-0.055134,0.269542
1/6/2022 9:00,1/6/2022 4:00,1,PJM,,,ZONE,,34.130833,34.187633,0.035971,0.020829,37.62,37.82065,-0.054998,0.255648
1/6/2022 10:00,1/6/2022 5:00,1,PJM,,,ZONE,,39.330833,39.423036,0.068394,0.023808,39.13,39.367354,-0.0089,0.246254
1/6/2022 11:00,1/6/2022 6:00,1,PJM,,,ZONE,,46.951667,47.037196,0.058889,0.02664,49.8,50.446815,0.327901,0.318914
1/6/2022 12:00,1/6/2022 7:00,1,PJM,,,ZONE,,63.225833,63.2868,0.029218,0.031749,57.58,58.440419,0.438126,0.422293
1/6/2022 13:00,1/6/2022 8:00,1,PJM,,,ZONE,,52.305833,52.380733,0.048384,0.026517,53.98,54.713666,0.358788,0.374878
1/6/2022 14:00,1/6/2022 9:00,1,PJM,,,ZONE,,43.650833,43.683247,0.012741,0.019673,49.28,49.755328,0.123018,0.35231
1/6/2022 15:00,1/6/2022 10:00,1,PJM,,,ZONE,,48.0475,48.055358,-0.017051,0.024909,52.48,53.025235,0.146162,0.399073
1/6/2022 16:00,1/6/2022 11:00,1,PJM,,,ZONE,,44.6125,44.656605,0.023192,0.020913,50.09,50.620467,0.161592,0.368875
1/6/2022 17:00,1/6/2022 12:00,1,PJM,,,ZONE,,42.6375,42.638328,-0.018598,0.019426,47.96,48.448993,0.13554,0.353453
1/6/2022 18:00,1/6/2022 13:00,1,PJM,,,ZONE,,43.071667,43.059385,-0.033639,0.021358,45.86,46.351757,0.156665,0.335092
1/6/2022 19:00,1/6/2022 14:00,1,PJM,,,ZONE,,43.664167,43.689928,0.002789,0.022972,46.12,46.589038,0.148572,0.320466
1/6/2022 20:00,1/6/2022 15:00,1,PJM,,,ZONE,,45.525833,45.552287,0.001615,0.024839,46.28,46.797315,0.191697,0.325618
1/6/2022 21:00,1/6/2022 16:00,1,PJM,,,ZONE,,42.919167,42.950327,0.003676,0.027485,53.22,53.813249,0.268881,0.324368
1/6/2022 22:00,1/6/2022 17:00,1,PJM,,,ZONE,,44.785833,44.81649,0.006471,0.024185,69.03,69.910394,0.460097,0.420297
1/6/2022 23:00,1/6/2022 18:00,1,PJM,,,ZONE,,57.214167,57.032635,-0.208002,0.02647,64.1,64.905547,0.478423,0.327124
1/7/2022 0:00,1/6/2022 19:00,1,PJM,,,ZONE,,50.17,50.195017,-0.00062,0.025636,60.61,61.33709,0.414193,0.312897
1/7/2022 1:00,1/6/2022 20:00,1,PJM,,,ZONE,,44.126667,44.152718,0.007203,0.018848,57.48,58.143635,0.384216,0.279419
1/7/2022 2:00,1/6/2022 21:00,1,PJM,,,ZONE,,41.36,41.394455,0.014039,0.020416,53.45,53.920585,0.213105,0.25748
1/7/2022 3:00,1/6/2022 22:00,1,PJM,,,ZONE,,42.1025,42.138011,0.016407,0.019104,49.26,49.702067,0.171465,0.270602
1/7/2022 4:00,1/6/2022 23:00,1,PJM,,,ZONE,,38.62,38.585073,-0.053026,0.018099,45.22,45.550503,0.1206,0.209903
1/7/2022 5:00,1/7/2022 0:00,1,PJM,,,ZONE,,47.011667,46.964981,-0.069173,0.022487,45.27,45.551606,0.131991,0.149615
1/7/2022 6:00,1/7/2022 1:00,1,PJM,,,ZONE,,45.349167,45.372984,0,0.023817,44.42,44.647494,0.13299,0.094504
1/7/2022 7:00,1/7/2022 2:00,1,PJM,,,ZONE,,47.385,47.435975,0.024235,0.026741,44.16,44.392355,0.163156,0.069199
1/7/2022 8:00,1/7/2022 3:00,1,PJM,,,ZONE,,48.633333,48.678015,0.017242,0.02744,46.34,46.608161,0.220083,0.048078
1/7/2022 9:00,1/7/2022 4:00,1,PJM,,,ZONE,,48.163333,48.24826,0.055697,0.02923,47.8,48.187184,0.333967,0.053217
1/7/2022 10:00,1/7/2022 5:00,1,PJM,,,ZONE,,52.361667,52.476833,0.086679,0.028487,50.36,51.230137,0.852644,0.017493
1/7/2022 11:00,1/7/2022 6:00,1,PJM,,,ZONE,,56.0975,56.186319,0.060084,0.028735,59.35,60.335269,0.939111,0.046158
1/7/2022 12:00,1/7/2022 7:00,1,PJM,,,ZONE,,70.274167,70.348191,0.042189,0.031835,84.89,85.819055,0.671965,0.25709
1/7/2022 13:00,1/7/2022 8:00,1,PJM,,,ZONE,,62.694167,62.746982,0.024959,0.027856,68.78,69.379948,0.414321,0.185627
1/7/2022 14:00,1/7/2022 9:00,1,PJM,,,ZONE,,52.496667,52.525495,0.004419,0.02441,58.9,59.461979,0.427268,0.134711
1/7/2022 15:00,1/7/2022 10:00,1,PJM,,,ZONE,,90.248333,90.306191,0.009801,0.048057,90.74,91.420256,0.347411,0.332845
1/7/2022 16:00,1/7/2022 11:00,1,PJM,,,ZONE,,73.776667,73.897645,0.077131,0.043848,83.09,83.831835,0.408558,0.333277
1/7/2022 17:00,1/7/2022 12:00,1,PJM,,,ZONE,,78.7925,78.934302,0.097586,0.044216,70.91,71.525005,0.295223,0.319782
1/7/2022 18:00,1/7/2022 13:00,1,PJM,,,ZONE,,57.178333,57.312632,0.097254,0.037045,65.79,66.342012,0.262435,0.289577
1/7/2022 19:00,1/7/2022 14:00,1,PJM,,,ZONE,,49.7225,49.758867,0.004337,0.03203,60.81,61.375153,0.288439,0.276714
1/7/2022 20:00,1/7/2022 15:00,1,PJM,,,ZONE,,73.461667,73.547368,0.033201,0.0525,67.02,67.819269,0.461898,0.337371
1/7/2022 21:00,1/7/2022 16:00,1,PJM,,,ZONE,,101.6025,101.821806,0.133317,0.08599,83.12,84.517415,0.975114,0.422301
1/7/2022 22:00,1/7/2022 17:00,1,PJM,,,ZONE,,132.380833,132.824591,0.345345,0.098413,110.96,113.33279,1.79874,0.57405
1/7/2022 23:00,1/7/2022 18:00,1,PJM,,,ZONE,,115.209167,115.329255,0.045843,0.074245,106.48,108.657704,1.66938,0.508324
1/8/2022 0:00,1/7/2022 19:00,1,PJM,,,ZONE,,91.4625,91.58468,0.063116,0.059064,97.4,99.366898,1.557136,0.409762
1/8/2022 1:00,1/7/2022 20:00,1,PJM,,,ZONE,,69.179167,69.294259,0.065745,0.049347,87.24,89.04564,1.45515,0.35049
1/8/2022 2:00,1/7/2022 21:00,1,PJM,,,ZONE,,62.419167,62.54235,0.081438,0.041746,80.37,81.962796,1.264132,0.328664
1/8/2022 3:00,1/7/2022 22:00,1,PJM,,,ZONE,,60.325,60.481575,0.11413,0.042445,75.01,76.57138,1.203738,0.357642
1/8/2022 4:00,1/7/2022 23:00,1,PJM,,,ZONE,,60.174167,60.326209,0.108309,0.043733,76.07,77.053212,0.606932,0.37628
1/8/2022 5:00,1/8/2022 0:00,1,PJM,,,ZONE,,66.395,66.634652,0.190519,0.049133,66.3,67.374854,0.898731,0.176123
1/8/2022 6:00,1/8/2022 1:00,1,PJM,,,ZONE,,70.3775,70.571856,0.136577,0.057779,65.37,66.126786,0.567985,0.188801
1/8/2022 7:00,1/8/2022 2:00,1,PJM,,,ZONE,,68.803333,69.01362,0.158163,0.052124,63.74,64.398491,0.481528,0.176963
1/8/2022 8:00,1/8/2022 3:00,1,PJM,,,ZONE,,64.571667,64.780281,0.159631,0.048983,61.39,61.84415,0.332136,0.122014
1/8/2022 9:00,1/8/2022 4:00,1,PJM,,,ZONE,,53.7775,53.98859,0.168329,0.042761,60.64,60.979668,0.301597,0.038071
1/8/2022 10:00,1/8/2022 5:00,1,PJM,,,ZONE,,72.243333,72.679595,0.371481,0.064781,65.26,65.813125,0.538158,0.014967
1/8/2022 11:00,1/8/2022 6:00,1,PJM,,,ZONE,,97.086667,97.556005,0.387414,0.081925,67.87,68.770394,0.838597,0.061797
1/8/2022 12:00,1/8/2022 7:00,1,PJM,,,ZONE,,63.7775,63.982378,0.157921,0.046957,79.13,79.908989,0.70789,0.071099
1/8/2022 13:00,1/8/2022 8:00,1,PJM,,,ZONE,,91.595,92.206886,0.554358,0.057528,69.7,70.249153,0.49762,0.051533
1/8/2022 14:00,1/8/2022 9:00,1,PJM,,,ZONE,,52.189167,52.42676,0.200668,0.036925,58.11,58.13884,-0.088401,0.117241
1/8/2022 15:00,1/8/2022 10:00,1,PJM,,,ZONE,,52.9075,53.10169,0.161483,0.032707,51.75,52.630414,0.522913,0.357501
1/8/2022 16:00,1/8/2022 11:00,1,PJM,,,ZONE,,55.7975,55.976557,0.146635,0.032421,43.55,43.957273,0.091088,0.316185
1/8/2022 17:00,1/8/2022 12:00,1,PJM,,,ZONE,,39.816667,39.884473,0.04239,0.025416,41.36,41.720991,0.077243,0.283748
1/8/2022 18:00,1/8/2022 13:00,1,PJM,,,ZONE,,40.05,40.098824,0.023288,0.025536,39.53,39.872667,0.068542,0.274125
1/8/2022 19:00,1/8/2022 14:00,1,PJM,,,ZONE,,39.056667,39.111978,0.026412,0.0289,38.77,39.050671,0.017387,0.263284
